Route ID,Stop ID,Latitude,Longitude,Actual Time,distance_km,fuel_percent
R8,R8_S8,13.087071154947092,80.26460248568836,2025-07-24 08:48:00,0.6084433442256975,0.031051243939699078
R5,R5_S10,13.092057344513762,80.26466150392045,2025-07-24 08:48:00,0.5544758280062978,0.02829707047909395
R5,R5_S8,13.10100350009062,80.26857967746925,2025-07-24 08:48:00,1.0814959693761161,0.055192969869093
R10,R10_S8,13.0923631519065,80.27260020130399,2025-07-24 08:49:00,1.0548305701293483,0.05383213023690908
R9,R9_S9,13.073551894326236,80.28110463432459,2025-07-24 08:49:00,2.285543678235201,0.11664023439689879
R7,R7_S10,13.099033699474097,80.26522537266462,2025-07-24 08:49:00,3.3145541348407686,0.1691546632386222
R8,R8_S10,13.05259157398594,80.26532050361833,2025-07-24 08:50:00,5.164139016275283,0.2635462148689389
R4,R4_S10,13.070798779661288,80.27245116864506,2025-07-24 08:50:00,2.166879844361285,0.1105843547699666
R3,R3_S10,13.079309295604356,80.27161438462957,2025-07-24 08:52:00,0.9506564934200641,0.04851571959852923
R6,R6_S11,13.092752854708008,80.27766546278102,2025-07-24 08:53:00,1.632210465675849,0.08329808487777696
R10,R10_S9,13.071108552584814,80.26379192946793,2025-07-24 08:53:00,2.837301325187359,0.14479858546393018
R9,R9_S10,13.066851730722238,80.25585870537775,2025-07-24 08:53:00,0.9810299807457342,0.05006579747052728
R2,R2_S9,13.10581489325132,80.2654006272976,2025-07-24 08:54:00,4.454059414331042,0.22730807512129436
R4,R4_S11,13.076563187496498,80.26487953911862,2025-07-24 08:54:00,3.253130852721893,0.16601999287900582
R5,R5_S9,13.08730983734199,80.27501821654195,2025-07-24 08:54:00,1.6229013342270056,0.0828230034848617
R8,R8_S11,13.08583011557423,80.2595536266219,2025-07-24 08:55:00,1.6829870763358863,0.08588941394563358
R5,R5_S11,13.091474236360536,80.25973555846542,2025-07-24 08:56:00,0.6279068439013819,0.03204454246467356
R10,R10_S11,13.085177336205362,80.2660087533546,2025-07-24 08:58:00,0.9756419903378564,0.04979082724349211
R2,R2_S10,13.087174016695338,80.26350594611854,2025-07-24 08:58:00,0.3503902809414736,0.017881786678855534
R8,R8_S12,13.098512080029066,80.27238018742777,2025-07-24 08:58:00,1.5853082885911733,0.08090448331112231
R10,R10_S10,13.086226045959416,80.27479944547119,2025-07-24 08:58:00,1.391044190674046,0.07099042648003513
R6,R6_S10,13.057094599985463,80.27309377622292,2025-07-24 08:59:00,3.2445331228091603,0.16558121708930978
R1,R1_S11,13.085263917693643,80.26746085348468,2025-07-24 08:59:00,3.191153617414945,0.16285705212127058
R1,R1_S10,13.10620387982006,80.28182895397578,2025-07-24 08:59:00,2.800536443847494,0.1429223297537933
R3,R3_S12,13.086239984260883,80.26340670588624,2025-07-24 08:59:00,2.984733728791804,0.15232263773992916
R2,R2_S11,13.079814377764936,80.26134805922987,2025-07-24 09:00:00,0.748477227511803,0.038197720782623124
R9,R9_S12,13.07418015350789,80.28409262289748,2025-07-24 09:00:00,2.5419081846897513,0.12972351799749635
R10,R10_S12,13.098283946576249,80.27494934567514,2025-07-24 09:01:00,2.8573129345760404,0.14581985617163212
R9,R9_S11,13.087050761177526,80.26410780305062,2025-07-24 09:01:00,1.7143216621517827,0.08748854043317375
R6,R6_S12,13.083221833950937,80.27955867912235,2025-07-24 09:01:00,1.7267603720997682,0.08812333645905779
R2,R2_S12,13.07617873437624,80.2766850821534,2025-07-24 09:02:00,0.8427365435680553,0.04300814240072235
R7,R7_S11,13.080945895251352,80.27877581237388,2025-07-24 09:02:00,0.5764269012550907,0.029417319614293023
R3,R3_S11,13.07977354524246,80.29107886498933,2025-07-24 09:02:00,1.3389025926239102,0.06832943676615977
R7,R7_S13,13.089551954933464,80.28602063623818,2025-07-24 09:03:00,1.2175293007738894,0.06213528289995973
R2,R2_S13,13.075185973028004,80.26810267167065,2025-07-24 09:05:00,2.513560521789059,0.12827682587044228
R5,R5_S12,13.080457440644633,80.26090505661145,2025-07-24 09:06:00,0.9753613120374833,0.04977650313187815
R1,R1_S12,13.092704284266922,80.27765127616041,2025-07-24 09:06:00,2.268059826299691,0.1157479650400107
R7,R7_S12,13.05866942407466,80.25710359845903,2025-07-24 09:06:00,4.390395713714341,0.2240590674417562
R9,R9_S14,13.088661401319651,80.27529379942405,2025-07-24 09:07:00,3.873466026640632,0.19767812340591523
R4,R4_S12,13.07045215889818,80.25435506234409,2025-07-24 09:09:00,3.0402280880831576,0.15515473197513857
R1,R1_S14,13.092657939032073,80.28628087730739,2025-07-24 09:09:00,4.248954420564611,0.21684076496804292
R8,R8_S14,13.069025004276636,80.25799205710187,2025-07-24 09:09:00,4.03651541077188,0.20599917128806453
R9,R9_S13,13.072813968029877,80.27770754278585,2025-07-24 09:09:00,2.1766269260455253,0.11108178647655001
R6,R6_S14,13.074855673269523,80.26995569904601,2025-07-24 09:09:00,0.8697747781291413,0.04438800927743791
R1,R1_S13,13.067440734983254,80.28128608644916,2025-07-24 09:09:00,1.4784854552931888,0.07545289626272307
R10,R10_S14,13.101583730385574,80.2670620990677,2025-07-24 09:10:00,4.097192268506436,0.20909574869151668
R10,R10_S13,13.087914694363866,80.26094746856224,2025-07-24 09:11:00,1.6579311821049612,0.0846107136504042
R5,R5_S13,13.095826883518908,80.26151076532602,2025-07-24 09:11:00,0.8819079878867705,0.04500721443356487
R3,R3_S14,13.072731472542465,80.27721948584227,2025-07-24 09:12:00,3.080551677818842,0.1572126024955245
R2,R2_S14,13.098704313133188,80.25699941258928,2025-07-24 09:12:00,3.6244800344020347,0.1849713942487288
R4,R4_S14,13.086150285778457,80.2756893743071,2025-07-24 09:12:00,2.458876795243893,0.12548610139527094
R4,R4_S13,13.087675631406682,80.27219980425255,2025-07-24 09:13:00,0.4142583127679327,0.02114122217932211
R6,R6_S13,13.094652647010244,80.24948213735411,2025-07-24 09:13:00,2.57985212531225,0.13165994571502204
R8,R8_S13,13.098903151702304,80.26096719244235,2025-07-24 09:14:00,1.3306293702645176,0.06790722186630611
R4,R4_S15,13.095749417043056,80.28556169409693,2025-07-24 09:14:00,2.6866276257871244,0.13710911718430333
R5,R5_S15,13.087426239106138,80.26163764861272,2025-07-24 09:14:00,2.7514166993571973,0.14041555704784006
R3,R3_S13,13.08165903445393,80.25961656321348,2025-07-24 09:14:00,0.677615014583693,0.034581344860986886
R9,R9_S15,13.094810118519352,80.28495215227271,2025-07-24 09:14:00,3.109338492393133,0.15868170625033787
R10,R10_S15,13.08163087117286,80.28557415921996,2025-07-24 09:16:00,1.467013059291563,0.07486741501750926
R7,R7_S14,13.091562826990144,80.26730406646163,2025-07-24 09:17:00,2.2661054248636754,0.11564822428958296
R7,R7_S16,13.07024229387537,80.27625488154457,2025-07-24 09:17:00,2.561295723149944,0.13071293992450228
R1,R1_S16,13.081345150495514,80.26093100202971,2025-07-24 09:17:00,2.0685708783854646,0.10556726367521639
R3,R3_S16,13.090968013457193,80.26796520723458,2025-07-24 09:17:00,1.3135268932952517,0.06703441556579251
R5,R5_S14,13.094668475099644,80.25411910330595,2025-07-24 09:18:00,1.5550207257943087,0.07935879050394527
R7,R7_S15,13.092072146121543,80.28362945331995,2025-07-24 09:18:00,3.2091043327657975,0.16377314734450088
R1,R1_S15,13.086677755855986,80.26578683902042,2025-07-24 09:18:00,2.0234117030359076,0.10326261430530793
R5,R5_S16,13.07122950793615,80.2715774802005,2025-07-24 09:19:00,1.828684262356053,0.09332491128055347
R4,R4_S16,13.07774967787098,80.27051719566902,2025-07-24 09:19:00,0.7340489841348622,0.03746139108328377
R2,R2_S15,13.09689399461837,80.27589876175877,2025-07-24 09:20:00,2.207103563784091,0.1126371285176177
R8,R8_S15,13.06900746055232,80.2662016066196,2025-07-24 09:20:00,3.2738839953529517,0.16707910692876576
R6,R6_S15,13.077573987105833,80.2623802568649,2025-07-24 09:20:00,1.0385924036989198,0.053003433084167065
R5,R5_S17,13.07513871327562,80.26947536873901,2025-07-24 09:22:00,0.814796307275898,0.04158224284725663
R3,R3_S15,13.0866647140954,80.27468228611781,2025-07-24 09:22:00,1.400225864183959,0.07145900319574199
R10,R10_S16,13.082203061779074,80.27035625313478,2025-07-24 09:23:00,0.6823941602345704,0.03482524335841823
R4,R4_S17,13.073694155224924,80.28236019517679,2025-07-24 09:24:00,1.607981381186992,0.08206157991796595
R10,R10_S17,13.079450191641763,80.2669456092147,2025-07-24 09:25:00,1.7880548155908274,0.091251431679511
R6,R6_S16,13.079120396024909,80.28083795133284,2025-07-24 09:25:00,1.5051304223628401,0.07681269316098299
R2,R2_S16,13.088399340132431,80.2684016216644,2025-07-24 09:27:00,1.6967169488331502,0.08659010304712429
R10,R10_S18,13.085172163040829,80.27417293684832,2025-07-24 09:27:00,0.7207548252941471,0.03678293815409367
R6,R6_S17,13.073801993596666,80.26064068724077,2025-07-24 09:27:00,1.9356361775889435,0.09878308588502839
R8,R8_S16,13.073288162567948,80.2714288095697,2025-07-24 09:27:00,1.1698878907630708,0.05970395538538278
R2,R2_S17,13.082615486476737,80.27173516141798,2025-07-24 09:27:00,1.0376817403347236,0.05295695837039631
R9,R9_S18,13.077617035302602,80.26989974078973,2025-07-24 09:29:00,0.5902842395277964,0.030124513792919954
R9,R9_S16,13.074848652511568,80.25977227527424,2025-07-24 09:29:00,1.1392971250065833,0.05814278894511922
R1,R1_S18,13.068649789199323,80.27321145951166,2025-07-24 09:29:00,1.6105950402809996,0.0821949651655382
R3,R3_S17,13.070102454579704,80.28625494187233,2025-07-24 09:29:00,1.4220041417126856,0.07257043388941083
R5,R5_S18,13.082001563543654,80.25551438269443,2025-07-24 09:30:00,3.5828249626982536,0.182845572995074
R8,R8_S17,13.09633758959276,80.259076966979,2025-07-24 09:31:00,1.6401259583535097,0.08370204343261946
R8,R8_S18,13.086399847841175,80.24046650121679,2025-07-24 09:31:00,2.2986412585987077,0.11730865515742928
R2,R2_S18,13.08143509461492,80.24806569988219,2025-07-24 09:32:00,0.9910530952748425,0.05057731621295835
R4,R4_S19,13.087518721995473,80.28330912637628,2025-07-24 09:32:00,3.8766233511633437,0.1978392540270025
R2,R2_S19,13.083427946057457,80.27578086791341,2025-07-24 09:33:00,0.9336669237744715,0.04764867540040894
R7,R7_S17,13.080902782609002,80.27497735432145,2025-07-24 09:33:00,0.2939630153355427,0.015002082585108375
R3,R3_S18,13.080137318279217,80.2634009723836,2025-07-24 09:33:00,1.2567207087777372,0.06413537375774768
R9,R9_S17,13.077381666151702,80.27507388960353,2025-07-24 09:34:00,1.3009011250339433,0.06639007322245254
R6,R6_S18,13.069186564183978,80.26762672352135,2025-07-24 09:34:00,1.216974221675337,0.062106955042224805
R1,R1_S17,13.08339793587752,80.2511814234255,2025-07-24 09:34:00,2.3811484611248903,0.1215193204506506
R8,R8_S19,13.080884785910245,80.27720557991887,2025-07-24 09:35:00,2.8324701677046575,0.14455203259926308
R7,R7_S19,13.070013444150508,80.26811337078777,2025-07-24 09:35:00,1.5592020003410145,0.07957217730020294
R4,R4_S18,13.073416594327844,80.27678548083594,2025-07-24 09:36:00,1.0126673516549998,0.05168037626580445
R7,R7_S18,13.102002658054433,80.26678601461072,2025-07-24 09:36:00,3.3580597116123285,0.17137492300461596
R9,R9_S19,13.077944908731448,80.26884680438637,2025-07-24 09:37:00,2.684394584608197,0.13699515635782325
R10,R10_S19,13.08329144076174,80.26286799045438,2025-07-24 09:39:00,0.8790776070414213,0.04486276902725833
R7,R7_S20,13.084608821274422,80.26686000471332,2025-07-24 09:40:00,0.45650879906986924,0.023297429769039285
R3,R3_S19,13.074505513992058,80.27442386219612,2025-07-24 09:40:00,1.3904201514395618,0.07095857931680817
R6,R6_S20,13.08480785173491,80.25181246584366,2025-07-24 09:42:00,2.7037266944952756,0.13798174954791997
R2,R2_S20,13.104066217037213,80.28613438663865,2025-07-24 09:42:00,4.2898980063927485,0.21893027631430212
R6,R6_S19,13.078517905454996,80.27336886548726,2025-07-24 09:42:00,3.1594123708152653,0.16123717214317487
R8,R8_S20,13.1038523613555,80.26326954289404,2025-07-24 09:43:00,3.0219627976497767,0.15422258275490489
R5,R5_S19,13.071764214000478,80.27922092152703,2025-07-24 09:43:00,3.96429554478569,0.20231350902006262
R1,R1_S19,13.087971600185304,80.2825963794252,2025-07-24 09:43:00,1.838888245708907,0.09384566046657557
R9,R9_S21,13.083270115011226,80.27173318449353,2025-07-24 09:44:00,1.2874808051306763,0.0657051818007287
R1,R1_S20,13.091552369969252,80.26824329748634,2025-07-24 09:45:00,0.9954932112323636,0.05080391269893518
R1,R1_S21,13.075287360908096,80.2659598635859,2025-07-24 09:45:00,1.8254177381217827,0.09315820777102236
R8,R8_S21,13.0847740452241,80.27623331445517,2025-07-24 09:45:00,1.533262043343803,0.07824835982376928
R5,R5_S20,13.0792719685244,80.256035418454,2025-07-24 09:45:00,2.2715557193982163,0.1159263741399205
R9,R9_S20,13.095547346491593,80.27802796877423,2025-07-24 09:45:00,2.9914544818309277,0.1526656240574833
R7,R7_S21,13.082155549327943,80.26542512316952,2025-07-24 09:45:00,2.020036560494442,0.10309036757867202
R6,R6_S21,13.090256448543084,80.2546711363551,2025-07-24 09:46:00,1.4724162587967147,0.07514316142427264
R4,R4_S21,13.076321830821096,80.28024699355967,2025-07-24 09:46:00,3.1739857274307366,0.16198090753872452
R4,R4_S20,13.075048362331028,80.26184252039748,2025-07-24 09:46:00,1.9984460167379745,0.10198851767377086
R6,R6_S22,13.0964196698085,80.27435694804653,2025-07-24 09:47:00,2.735746970488288,0.13961586948745325
R2,R2_S21,13.090952800400942,80.26281811398945,2025-07-24 09:47:00,1.3897056225866191,0.07092211411437767
R2,R2_S22,13.074092360137591,80.27176642104708,2025-07-24 09:47:00,2.1104903919577036,0.10770658043185147
R10,R10_S20,13.08174821114992,80.25738615327677,2025-07-24 09:47:00,1.7750006567251464,0.090585226887869
R3,R3_S20,13.066951973890609,80.27707807697918,2025-07-24 09:48:00,2.6937115244407814,0.13747063624310532
R10,R10_S21,13.082799945455225,80.27188362949416,2025-07-24 09:49:00,1.8498491876540755,0.09440504021060322
R5,R5_S21,13.062671263080492,80.26493937751697,2025-07-24 09:50:00,2.361208949250806,0.12050172916114664
R1,R1_S22,13.069333112507042,80.25925982842352,2025-07-24 09:51:00,0.9629048793667886,0.049140802646127246
R3,R3_S22,13.102656721710586,80.26677711390333,2025-07-24 09:52:00,3.7938100028965596,0.1936129649190699
R10,R10_S22,13.073328457528907,80.25382638815574,2025-07-24 09:52:00,3.5500064929519555,0.18117071810596883
R3,R3_S21,13.084821687698096,80.26323685944595,2025-07-24 09:52:00,1.6346650177048623,0.08342335026943405
R2,R2_S23,13.07721730825858,80.2512959889796,2025-07-24 09:53:00,1.5451979957181872,0.07885749816400585
R10,R10_S23,13.095876445954714,80.26558166561209,2025-07-24 09:53:00,2.5881949921164185,0.1320857148433249
R5,R5_S23,13.071334919030956,80.26933045022939,2025-07-24 09:55:00,2.758933622380062,0.14079917503408979
R4,R4_S22,13.082036238891758,80.27935901269812,2025-07-24 09:56:00,1.6111446374332556,0.08222301325810957
R2,R2_S24,13.093598620204212,80.26380137445013,2025-07-24 09:57:00,2.119474717733639,0.10816508572071663
R1,R1_S24,13.073250881110816,80.2830660827646,2025-07-24 09:57:00,3.077793706751103,0.157071852443419
R9,R9_S22,13.082126310940678,80.27127849799136,2025-07-24 09:57:00,1.6136925973085408,0.0823530456175509
R7,R7_S22,13.090842529230308,80.26248378662966,2025-07-24 09:57:00,1.358918857404018,0.06935094505669698
R9,R9_S24,13.069344610591914,80.27462253847735,2025-07-24 09:57:00,2.728160066013579,0.1392286800739653
R8,R8_S22,13.08805988001322,80.29333020010726,2025-07-24 09:57:00,2.9045441296324763,0.14823024881242478
R8,R8_S24,13.082003153921692,80.26778815696291,2025-07-24 09:57:00,2.84720031373181,0.1453037695718132
R5,R5_S22,13.0833143728627,80.27033106000323,2025-07-24 09:58:00,0.31163025533597316,0.015903710952319308
R6,R6_S23,13.094335493440804,80.28058111371229,2025-07-24 09:58:00,1.6535569455620365,0.08438747924865862
R3,R3_S23,13.093307346615752,80.26024258270331,2025-07-24 09:59:00,2.2057070890397967,0.11256586094874341
R1,R1_S23,13.071071281426958,80.27933505572776,2025-07-24 09:59:00,3.223290051532716,0.1644971000642929
R4,R4_S24,13.06053209716041,80.27968222214696,2025-07-24 10:00:00,1.1725069759699034,0.05983761754871815
R7,R7_S23,13.080139752624104,80.27381479544592,2025-07-24 10:00:00,2.271008176809495,0.11589843089976329
R10,R10_S24,13.08435760924212,80.28822686245667,2025-07-24 10:00:00,1.629892606235929,0.0831797954436498
R6,R6_S24,13.0812925776125,80.26890736917967,2025-07-24 10:01:00,2.1200438185087935,0.10819412915945797
R9,R9_S23,13.0825891789863,80.26979714552499,2025-07-24 10:01:00,0.17341834686448956,0.008850216611312198
R7,R7_S24,13.085198039815678,80.27935818103828,2025-07-24 10:01:00,1.0754044913358598,0.05488209791630334
R3,R3_S24,13.09177512482301,80.27920773899854,2025-07-24 10:02:00,0.7315199709320879,0.037332325646655486
R2,R2_S25,13.083271665974603,80.26092633141036,2025-07-24 10:02:00,2.194183763750833,0.11197778058277363
R4,R4_S23,13.087673432153196,80.26731500074092,2025-07-24 10:02:00,0.847554130260439,0.04325400269487386
R8,R8_S23,13.089920810267094,80.26306140858142,2025-07-24 10:03:00,0.5241028861008352,0.02674702044202265
R1,R1_S25,13.079519355840675,80.26843187026347,2025-07-24 10:03:00,1.2946159236502266,0.066069314809647
R4,R4_S25,13.080794870461952,80.26874760421364,2025-07-24 10:04:00,0.14589518728162906,0.007445602113825561
R9,R9_S25,13.095987266624697,80.27002232416875,2025-07-24 10:04:00,1.6949495023829195,0.08649990334094408
R5,R5_S25,13.092174133436254,80.26013842556394,2025-07-24 10:05:00,1.1513771653209888,0.05875928065657241
R8,R8_S25,13.096689112463627,80.27666415565994,2025-07-24 10:05:00,1.8588757218953786,0.09486569956256546
R10,R10_S26,13.076573574865389,80.25983377052874,2025-07-24 10:07:00,2.885448328053979,0.14725571535969617
R5,R5_S24,13.086250173158463,80.24904253216219,2025-07-24 10:07:00,1.5886555592560392,0.08107530762686731
R9,R9_S26,13.08645218707474,80.281480053774,2025-07-24 10:07:00,3.5132885220241685,0.17929685641766252
R6,R6_S25,13.087552785172356,80.28016385746848,2025-07-24 10:08:00,0.18787892154184613,0.009588196303384028
R4,R4_S26,13.070225449084354,80.28260432495613,2025-07-24 10:08:00,1.944759108859906,0.09924866475449613
